Core,Latitude,Longitude,Water depth (m),Annual Averaged SST,A-M-J,J-F-M,J-A-S,O-N-D,Orbulina universa,Globigerinoides conglobatus,Globigerinoides ruber (pink),Globigerinoides ruber (white),Globigerinoides ruber total,Globoturborotalita tenella,Globigerinoides sacculifer w/o sac,Globigerinoides sacculifer with sac,Globigerinoides sacc total,Sphaeroidinella dehiscens,Globigerinella adamsi,Globigerinella siphonifera (=aequilateralis),Globigerinella calida,Globigerina bulloides,Globigerina falconensis,Beela digitata,Globoturborotalita rubescens,Turborotalita humilis,Turborotalita quinqueloba,Neogloboquadrina pachyderma L,Neogloboquadrina pachyderma R,Neogloboquadrina dutertrei,Globoquadrina conglomerata,Globorotaloides hexagonus,Pulleniatina obliquiloculata,Globorotalia inflata,Globorotalia truncatulinoides L,Globorotalia truncatulinoides R,Globorotalia truncatulinoides total,Globorotalia crassaformis,Globorotalia crassula,Globorotalia hirsuta,Globorotalia scitula,Dentagloborotalia anfracta,Globorotalia menardii,Globorotalia tumida,Globorotalia menardii flexuosa,Globorotalia menardii + tumida,Candeina nitida ,Globigerinita glutinata,Globorotalia theyeri,Tenuitella iota,Berggrenia pumilio + T. humilis,Globigerinita uvula,Other ID,Other UnID,Total Planktics
E45-70,-48.5,114.48,3639,7.51129,7.38511,8.37944,7.02325,7.2572,0,0,0,0,0,0,0,0,0,0,0,0,0,50.09,0,0,0,0,2,16.94,4.37,0,0,0,0,15.85,5.28,0,5.28,0,0,0,0,0,0,0,0,0,0,5.1,0,0.18,0,0,0,0.18,100
E45-73,-47.55,114.43,3690,8.52982,8.38283,9.36234,8.10785,8.26637,0.44,0,0,0,0,0,0,0,0,0,0,0,0,48.46,0,0,0,0,1.97,19.3,5.48,0,0,0,0,14.47,4.39,0.22,4.61,0,0,0,0.44,0,0,0,0,0,0,4.61,0,0,0,0,0,0.22,100
E45-77,-46.45,114.42,3740,9.45231,9.34182,10.3012,8.93216,9.234,1.42,0,0,0,0,0,0,0,0,0,0,0,0,50.81,0,0,0,0,0,10.93,6.68,0,0,0,0.81,18.83,7.69,0.61,8.3,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0.4,100
E45-81,-43.98,114.37,4158,10.6885,10.9431,11.8221,9.61136,10.3775,4.45,0,0,0,0,0,0,0,0,0,0,0,0,37.91,0,0,0,0,0.58,4.45,11.41,0,0,0,0,29.59,7.35,0.39,7.74,0,0,0,1.55,0,0,0,0,0,0,1.55,0,0,0,0,0,0.77,100
ELT1110,-59.65,-89.75,4338,4.25142,4.29264,5.55086,3.30425,3.85809,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,93.89,1.94,0,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
ELT1164,-58,-130.12,3819,3.28062,3.02186,4.46105,2.39736,3.2407,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25,0,0,0,0,0,78.88,1.86,0,0,0,0,7.14,1.24,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,100
ELT1189,-54.02,-159.98,4191,6.37577,6.29189,7.91046,5.0721,6.22863,0,0,0,0,0,0,0,0,0,0,0,0,0,40.05,1.91,0.27,0,0,8.17,19.35,5.18,0.27,0,0,0,14.99,1.36,0,1.36,0,0,0,0,0,0,0,0,0,0,7.36,0,0,0,0,0,1.09,100
ELT1227,-58.87,-63.07,2103,1.82259,2.11183,3.80356,0.349996,1.02493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.62,3.08,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
ELT1246,-59.97,-136.97,3742,0.856865,1.05581,2.31251,-0.32524,0.38433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,97.35,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,100
ELT-1271,-57.07,-125.4,4158,4.45291,4.68096,5.34596,3.3933,4.39134,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,61,0,0,0,0,0,12,0,2,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,101
ELT-C100,-43.12,176.17,457,13.4398,13.3453,15.9437,11.3525,13.1178,1,0,0,0,0,0,0,0,0,0,0,1,0,18,1,1,0,0,10,17,0,10,0,0,0,37,0,3,3,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,104
